SA2_MAIN16,Year
702011051,2013
702011052,2013
702011053,2013
702011054,2013
702021055,2013
702021056,2013
702031057,2013
702031058,2013
702031059,2013
702031060,2013
702031061,2013
702041062,2013
702041063,2013
702041064,2013
702051065,2013
702051066,2013
702051067,2013
702051068,2013
801011001,2013
801011002,2013
801011003,2013
801011004,2013
801011005,2013
801011006,2013
801011007,2013
801011008,2013
801011009,2013
801011010,2013
801011011,2013
801011012,2013
801011013,2013
801011014,2013
801011015,2013
801011016,2013
801011017,2013
801011018,2013
801011019,2013
801011020,2013
801011021,2013
801011022,2013
801011023,2013
801011024,2013
801011025,2013
801011026,2013
801011111,2013
801011112,2013
801031031,2013
801031032,2013
801031113,2013
801031114,2013
801031115,2013
801041034,2013
801041035,2013
801041036,2013
801041037,2013
801041038,2013
801041039,2013
801041040,2013
801041043,2013
801041044,2013
801041045,2013
801041046,2013
801041047,2013
801041048,2013
801041116,2013
801041117,2013
801041118,2013
801041119,2013
801041120,2013
801041121,2013
801041122,2013
801051049,2013
801051050,2013
801051051,2013
801051053,2013
801051054,2013
801051055,2013
801051056,2013
801051057,2013
801051058,2013
801051060,2013
801051061,2013
801051123,2013
801051124,2013
801051125,2013
801051126,2013
801051127,2013
801051128,2013
801061062,2013
801061063,2013
801061064,2013
801061066,2013
801061067,2013
801061068,2013
801061069,2013
801061070,2013
801061129,2013
801061130,2013
801061131,2013
801071071,2013
801071072,2013
801071073,2013
801071074,2013
801071075,2013
801071076,2013
801071077,2013
801071078,2013
801071079,2013
801071080,2013
801071081,2013
801071082,2013
801071083,2013
801071084,2013
801071085,2013
801071086,2013
801071087,2013
801071088,2013
801071089,2013
801071090,2013
801071132,2013
801081091,2013
801081092,2013
801081093,2013
801081094,2013
801081095,2013
801081096,2013
801081097,2013
801081098,2013
801081133,2013
801091099,2013
801091100,2013
801091101,2013
801091102,2013
801091103,2013
801091104,2013
801091105,2013
801091106,2013
801091107,2013
801091108,2013
801091109,2013
801091110,2013
801101134,2013
801101135,2013
801101136,2013
801101137,2013
801101138,2013
801101139,2013
801111140,2013
801111141,2013
101021007,2014
101021008,2014
101021009,2014
101021010,2014
101021011,2014
101021012,2014
101031013,2014
101031014,2014
101031015,2014
101031016,2014
101041017,2014
101041018,2014
101041019,2014
101041020,2014
101041021,2014
101041022,2014
101041023,2014
101041024,2014
101041025,2014
101041026,2014
101041027,2014
101051539,2014
101051540,2014
101061541,2014
101061542,2014
101061543,2014
101061544,2014
102011028,2014
102011029,2014
102011030,2014
102011031,2014
102011032,2014
102011033,2014
102011034,2014
102011035,2014
102011036,2014
102011037,2014
102011038,2014
102011039,2014
102011040,2014
102011041,2014
102011042,2014
102011043,2014
102021044,2014
102021045,2014
102021046,2014
102021047,2014
102021048,2014
102021049,2014
102021050,2014
102021051,2014
102021052,2014
102021053,2014
102021054,2014
102021055,2014
102021056,2014
102021057,2014
103011058,2014
103011059,2014
103011060,2014
103011061,2014
103021062,2014
103021063,2014
103021064,2014
103021065,2014
103021066,2014
103021067,2014
103021068,2014
103021069,2014
103031070,2014
103031071,2014
103031072,2014
103031073,2014
103031074,2014
103031075,2014
103041076,2014
103041077,2014
103041078,2014
103041079,2014
104011080,2014
104011081,2014
104011082,2014
104021083,2014
104021084,2014
104021085,2014
104021086,2014
104021087,2014
104021088,2014
104021089,2014
104021090,2014
104021091,2014
105011092,2014
105011093,2014
105011094,2014
105011095,2014
105011096,2014
105021097,2014
105021098,2014
105031099,2014
105031100,2014
105031101,2014
105031102,2014
105031103,2014
105031104,2014
105031105,2014
105031106,2014
106011107,2014
106011108,2014
106011109,2014
106011110,2014
106011111,2014
106011112,2014
106011113,2014
106021114,2014
106021115,2014
106021116,2014
106021117,2014
106021118,2014
106031119,2014
106031120,2014
106031121,2014
106031122,2014
106031123,2014
106031124,2014
106031125,2014
106041126,2014
106041127,2014
106041128,2014
106041129,2014
107011131,2014
107011132,2014
107011133,2014
107011134,2014
107011545,2014
107011546,2014
107011547,2014
107021135,2014
107031136,2014
107031137,2014
107031138,2014
107031139,2014
107031140,2014
107031141,2014
107031142,2014
107031143,2014
107041144,2014
107041145,2014
107041146,2014
107041147,2014
107041148,2014
107041150,2014
107041548,2014
107041549,2014
108011151,2014
108011152,2014
108011153,2014
108011154,2014
108021155,2014
108021156,2014
108021157,2014
108021158,2014
108021159,2014
108021160,2014
108031161,2014
108041162,2014
108041163,2014
108041164,2014
108041165,2014
108041166,2014
108051167,2014
108051168,2014
108051169,2014
108051170,2014
108051171,2014
109011172,2014
109011173,2014
109011174,2014
109011175,2014
109011176,2014
109021177,2014
109021178,2014
109021179,2014
109031180,2014
109031181,2014
109031182,2014
109031183,2014
109031184,2014
109031185,2014
110011186,2014
110011187,2014
110011188,2014
110011189,2014
110021190,2014
110021191,2014
110021192,2014
110021193,2014
110021194,2014
110031195,2014
110031196,2014
110031197,2014
110031198,2014
110041199,2014
110041200,2014
110041201,2014
110041202,2014
110041203,2014
110041204,2014
110041205,2014
111011206,2014
111011207,2014
111011208,2014
111011209,2014
111011210,2014
111011211,2014
111011212,2014
111011213,2014
111011214,2014
111021215,2014
111021216,2014
111021217,2014
111021218,2014
111021219,2014
111021220,2014
111021221,2014
111031222,2014
111031223,2014
111031224,2014
111031225,2014
111031226,2014
111031227,2014
111031228,2014
111031229,2014
111031230,2014
111031231,2014
111031232,2014
111031233,2014
111031234,2014
111031235,2014
112011236,2014
112011237,2014
112011238,2014
112011239,2014
112011240,2014
112011241,2014
112011242,2014
112011243,2014
112021244,2014
112021245,2014
112021246,2014
112021247,2014
112021248,2014
112021249,2014
112031250,2014
112031251,2014
112031252,2014
112031253,2014
112031254,2014
112031550,2014
112031551,2014
112031552,2014
113011256,2014
113011257,2014
113011258,2014
113011259,2014
113021260,2014
113021261,2014
113021262,2014
113031263,2014
113031264,2014
113031265,2014
113031266,2014
113031267,2014
113031268,2014
113031269,2014
113031270,2014
113031271,2014
114011272,2014
114011273,2014
114011274,2014
114011275,2014
114011276,2014
114011277,2014
114011278,2014
114011279,2014
114011280,2014
114011281,2014
114011282,2014
114011283,2014
114021284,2014
114021285,2014
114021286,2014
114021287,2014
114021288,2014
114021289,2014
115011290,2014
115011291,2014
115011294,2014
115011296,2014
115011553,2014
115011554,2014
115011555,2014
115011556,2014
115011557,2014
115011558,2014
115011559,2014
115021297,2014
115021298,2014
115031299,2014
115031300,2014
115041301,2014
115041302,2014
116011303,2014
116011304,2014
116011306,2014
116011307,2014
116011308,2014
116011560,2014
116011561,2014
116021309,2014
116021310,2014
116021312,2014
116021562,2014
116021563,2014
116031313,2014
116031314,2014
116031315,2014
116031316,2014
116031317,2014
116031318,2014
116031319,2014
117011320,2014
117011321,2014
117011322,2014
117011323,2014
117011324,2014
117011325,2014
117021326,2014
117021327,2014
117021328,2014
117031329,2014
117031330,2014
117031331,2014
117031332,2014
117031333,2014
117031334,2014
117031335,2014
117031336,2014
117031337,2014
117031338,2014
118011339,2014
118011340,2014
118011341,2014
118011342,2014
118011343,2014
118011344,2014
118011345,2014
118011346,2014
118011347,2014
118021348,2014
118021350,2014
118021564,2014
118021565,2014
118021566,2014
118021567,2014
118021568,2014
118021569,2014
118021570,2014
119011354,2014
119011355,2014
119011356,2014
119011357,2014
119011358,2014
119011359,2014
119011360,2014
119011361,2014
119011571,2014
119011572,2014
119021362,2014
119021363,2014
119021364,2014
119021366,2014
119021367,2014
119021573,2014
119021574,2014
119031368,2014
119031369,2014
119031370,2014
119031371,2014
119031372,2014
119031373,2014
119031374,2014
119041375,2014
119041376,2014
119041377,2014
119041378,2014
119041379,2014
119041380,2014
119041381,2014
119041382,2014
120011383,2014
120011384,2014
120011385,2014
120011386,2014
120021387,2014
120021388,2014
120021389,2014
120031390,2014
120031391,2014
120031392,2014
120031393,2014
120031394,2014
120031395,2014
120031396,2014
120031575,2014
120031576,2014
121011398,2014
121011399,2014
121011400,2014
121011401,2014
121011402,2014
121021403,2014
121021404,2014
121021406,2014
121021577,2014
121021578,2014
121021579,2014
121031407,2014
121031408,2014
121031409,2014
121031410,2014
121031411,2014
121031412,2014
121041413,2014
121041414,2014
121041415,2014
121041416,2014
121041417,2014
122011418,2014
122011419,2014
122021420,2014
122021421,2014
122021422,2014
122021423,2014
122031424,2014
122031425,2014
122031426,2014
122031427,2014
122031428,2014
122031429,2014
122031430,2014
122031431,2014
122031432,2014
123011433,2014
123011434,2014
123011435,2014
123021436,2014
123021437,2014
123021438,2014
123021439,2014
123021440,2014
123021441,2014
123021442,2014
123021443,2014
123021444,2014
123031445,2014
123031446,2014
123031447,2014
123031448,2014
124011449,2014
124011450,2014
124011451,2014
124011452,2014
124011453,2014
124011454,2014
124011455,2014
124021456,2014
124031457,2014
124031458,2014
124031459,2014
124031460,2014
124031461,2014
124031462,2014
124031463,2014
124031464,2014
124031465,2014
124041466,2014
124041467,2014
124041468,2014
124051469,2014
124051470,2014
124051580,2014
124051581,2014
125011473,2014
125011475,2014
125011582,2014
125011583,2014
125011584,2014
125011585,2014
125011586,2014
125011587,2014
125021476,2014
125021477,2014
125021478,2014
125031479,2014
125031480,2014
125031481,2014
125031482,2014
125031483,2014
125031484,2014
125031485,2014
125031486,2014
125031487,2014
125041489,2014
125041490,2014
125041491,2014
125041492,2014
125041493,2014
125041494,2014
125041588,2014
125041589,2014
126011495,2014
126011496,2014
126021497,2014
126021498,2014
126021499,2014
126021500,2014
126021501,2014
126021503,2014
126021590,2014
126021591,2014
127011504,2014
127011505,2014
127011506,2014
127011592,2014
127011593,2014
127011594,2014
127011595,2014
127011596,2014
127011597,2014
127021509,2014
127021510,2014
127021511,2014
127021512,2014
127021513,2014
127021514,2014
127021515,2014
127021516,2014
127021517,2014
127021518,2014
127021519,2014
127021520,2014
127021521,2014
127031522,2014
127031523,2014
127031524,2014
127031598,2014
127031599,2014
127031600,2014
127031601,2014
128011529,2014
128011530,2014
128011531,2014
128011602,2014
128011603,2014
128011604,2014
128011605,2014
128011606,2014
128021533,2014
128021534,2014
128021535,2014
128021536,2014
128021537,2014
128021538,2014
128021607,2014
128021608,2014
128021609,2014
201011001,2014
201011002,2014
201011003,2014
201011004,2014
201011005,2014
201011006,2014
201011007,2014
201011008,2014
201021009,2014
201021010,2014
201021011,2014
201021012,2014
201031013,2014
201031014,2014
201031015,2014
201031016,2014
201031017,2014
202011018,2014
202011019,2014
202011020,2014
202011021,2014
202011022,2014
202011023,2014
202011024,2014
202011025,2014
202021026,2014
202021027,2014
202021028,2014
202021029,2014
202021030,2014
202021031,2014
202031032,2014
202031033,2014
203011034,2014
203011035,2014
203011036,2014
203021037,2014
203021038,2014
203021039,2014
203021040,2014
203021041,2014
203021042,2014
203021043,2014
203021044,2014
203021045,2014
203021046,2014
203021047,2014
203031048,2014
203031049,2014
203031050,2014
203031051,2014
203031052,2014
203031053,2014
204011054,2014
204011055,2014
204011056,2014
204011057,2014
204011058,2014
204011059,2014
204011060,2014
204011061,2014
204011062,2014
204021063,2014
204021064,2014
204021065,2014
204021066,2014
204021067,2014
204031068,2014
204031069,2014
204031070,2014
204031071,2014
204031072,2014
204031073,2014
204031074,2014
204031075,2014
205011076,2014
205011077,2014
205011078,2014
205011079,2014
205021080,2014
205021081,2014
205021082,2014
205021083,2014
205021084,2014
205021085,2014
205021086,2014
205031087,2014
205031088,2014
205031089,2014
205031090,2014
205031091,2014
205031092,2014
205031093,2014
205041094,2014
205041095,2014
205041096,2014
205041097,2014
205041098,2014
205051099,2014
205051100,2014
205051101,2014
205051102,2014
205051103,2014
205051104,2014
206011105,2014
206011106,2014
206011107,2014
206011108,2014
206011109,2014
206021110,2014
206021111,2014
206021112,2014
206031113,2014
206031114,2014
206031115,2014
206031116,2014
206041117,2014
206041118,2014
206041119,2014
206041120,2014
206041121,2014
206041122,2014
206041123,2014
206041124,2014
206041125,2014
206041126,2014
206041127,2014
206051128,2014
206051129,2014
206051130,2014
206051131,2014
206051132,2014
206051133,2014
206051134,2014
206061135,2014
206061136,2014
206061137,2014
206061138,2014
206071139,2014
206071140,2014
206071141,2014
206071142,2014
206071143,2014
206071144,2014
206071145,2014
207011146,2014
207011147,2014
207011148,2014
207011149,2014
207011150,2014
207011151,2014
207011152,2014
207011153,2014
207011154,2014
207011155,2014
207021156,2014
207021157,2014
207021159,2014
207021160,2014
207021424,2014
207021425,2014
207031161,2014
207031162,2014
207031163,2014
207031164,2014
207031165,2014
207031166,2014
207031167,2014
208011168,2014
208011169,2014
208011170,2014
208011171,2014
208011172,2014
208011173,2014
208021174,2014
208021176,2014
208021177,2014
208021178,2014
208021179,2014
208021180,2014
208021181,2014
208021182,2014
208021426,2014
208021427,2014
208031183,2014
208031184,2014
208031185,2014
208031186,2014
208031187,2014
208031188,2014
208031189,2014
208031190,2014
208031191,2014
208031192,2014
208031193,2014
208041194,2014
208041195,2014
209011196,2014
209011197,2014
209011198,2014
209011199,2014
209011200,2014
209011201,2014
209011202,2014
209011203,2014
209011204,2014
209021205,2014
209021207,2014
209021208,2014
209021428,2014
209021429,2014
209031209,2014
209031210,2014
209031211,2014
209031212,2014
209031213,2014
209031214,2014
209031215,2014
209041216,2014
209041217,2014
209041219,2014
209041220,2014
209041221,2014
209041223,2014
209041224,2014
209041225,2014
209041430,2014
209041431,2014
209041432,2014
209041433,2014
209041434,2014
209041435,2014
209041436,2014
209041437,2014
210011226,2014
210011227,2014
210011228,2014
210011229,2014
210011230,2014
210011231,2014
210021232,2014
210021233,2014
210021234,2014
210021235,2014
210031236,2014
210031237,2014
210031239,2014
210031438,2014
210031439,2014
210031440,2014
210041240,2014
210041241,2014
210051242,2014
210051243,2014
210051245,2014
210051246,2014
210051247,2014
210051248,2014
210051249,2014
210051250,2014
210051441,2014
210051442,2014
210051443,2014
210051444,2014
210051445,2014
211011251,2014
211011254,2014
211011255,2014
211011256,2014
211011257,2014
211011258,2014
211011259,2014
211011260,2014
211011446,2014
211011447,2014
211011448,2014
211011449,2014
