LGA_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
36910,2005,19.434915035228226,0.8333333333333334,63,26
36950,2005,27.441666070075907,0.4583333333333333,43,15
36960,2005,27.718381892165116,0.4166666666666667,38,11
37010,2005,24.147930844842598,0.625,76,21
37300,2005,27.513712016850324,0.5833333333333334,60,18
37310,2005,20.866570299766874,0.8333333333333334,60,22
37340,2005,24.11380173343504,0.875,87,29
37400,2005,25.50472015158773,0.7083333333333334,63,18
37550,2005,23.09031285112853,0.8333333333333334,56,27
37570,2005,25.389631293571178,0.6666666666666666,66,14
37600,2005,24.423821552485663,0.625,69,12
40070,2005,17.17790796838396,0.4583333333333333,38,12
40120,2005,14.678915441689437,0.4583333333333333,40,9
40220,2005,15.961627582001372,0.5416666666666666,46,13
40250,2005,21.00559965919144,0.5833333333333334,46,8
40310,2005,15.10976005131252,0.5,37,8
40430,2005,17.254200426928,0.6666666666666666,42,11
40520,2005,17.00525928009558,0.4166666666666667,39,9
40700,2005,16.217780279133432,0.5,39,11
40910,2005,16.50993103409468,0.5,38,10
41010,2005,17.828692712685847,0.5,45,15
41060,2005,17.10611481878857,0.4166666666666667,39,14
41140,2005,15.447432191384175,0.5,35,10
41190,2005,17.347797657039084,0.625,48,15
41330,2005,21.305501937539624,0.5833333333333334,41,9
41560,2005,17.23804683958832,0.6666666666666666,40,13
41750,2005,17.382371670579268,0.5416666666666666,44,13
41830,2005,18.019204187954543,0.5,42,9
41960,2005,17.573719848998618,0.5833333333333334,45,16
42030,2005,16.73025546514826,0.5,38,14
42110,2005,15.837469671008327,0.5416666666666666,40,6
42250,2005,14.309595656078573,0.5416666666666666,44,14
42600,2005,16.92494933735836,0.4166666666666667,39,13
42750,2005,15.302232283435469,0.4583333333333333,42,12
43080,2005,16.407060521473632,0.5,40,8
43220,2005,17.692215259924343,0.5416666666666666,45,11
43360,2005,15.131735609328922,0.4583333333333333,45,13
43650,2005,15.992029671718008,0.5,36,9
43710,2005,16.4148765988546,0.5,41,12
43790,2005,16.77541501113814,0.4583333333333333,39,7
43920,2005,17.01981311073043,0.5,40,16
44000,2005,19.869648189903955,0.5833333333333334,49,16
44060,2005,16.74185088791261,0.4583333333333333,41,13
44210,2005,16.67357008772559,0.5,39,9
44340,2005,15.974892652524675,0.5,39,12
44550,2005,15.023610551716539,0.5,44,9
44620,2005,14.299544736313361,0.5416666666666666,45,13
44830,2005,17.209441115360157,0.625,42,7
45040,2005,16.396454701848235,0.5,43,9
45090,2005,14.760488092516594,0.4166666666666667,46,12
45120,2005,16.01261432434191,0.5833333333333334,38,6
45290,2005,17.064908112075248,0.4583333333333333,37,10
45340,2005,15.994363427162188,0.5,40,13
45400,2005,16.55710258516548,0.5416666666666666,41,8
45540,2005,16.052943781926626,0.5416666666666666,41,7
45680,2005,16.61270251715021,0.5,37,13
45890,2005,17.1400163305949,0.4583333333333333,38,13
46090,2005,18.820131215733834,0.5833333333333334,45,10
46300,2005,16.304630833455974,0.5,43,15
46450,2005,17.893570897840487,0.7916666666666666,40,10
46510,2005,17.21277724341172,0.4583333333333333,37,12
46670,2005,17.1858834681854,0.3333333333333333,40,9
46860,2005,14.75297150965016,0.5,40,14
46970,2005,20.365609561407013,0.4583333333333333,38,7
47140,2005,17.11616518742419,0.4583333333333333,40,13
47290,2005,16.01791809626843,0.3333333333333333,43,8
47490,2005,18.162703077760476,0.5416666666666666,43,15
47630,2005,15.305850833848332,0.375,43,10
47700,2005,16.131203708256773,0.5,40,10
47800,2005,15.908280407402625,0.4583333333333333,43,11
47910,2005,16.74004021572742,0.5416666666666666,48,14
47980,2005,17.026660381931165,0.4583333333333333,38,12
48050,2005,15.209944523197343,0.5,44,13
48130,2005,16.742375950780644,0.5416666666666666,39,11
48260,2005,17.186620197230837,0.4583333333333333,37,12
48340,2005,14.417003955538968,0.4583333333333333,43,13
48410,2005,17.07062950101619,0.4166666666666667,39,12
48540,2005,18.140113653303843,0.5833333333333334,43,13
48640,2005,17.910406136512766,0.5416666666666666,46,12
48750,2005,15.021581673948745,0.5,45,14
48830,2005,16.83035217833847,0.5833333333333334,41,14
49399,2005,20.962473947381337,0.625,40,10
50080,2005,15.553153596512274,0.125,41,11
50210,2005,16.57231344911335,0.041666666666666664,36,6
50250,2005,26.140292314633953,0.6666666666666666,89,33
50280,2005,15.709176609083412,0.041666666666666664,35,11
50350,2005,18.009452038758432,0.041666666666666664,31,10
50420,2005,17.9484692135086,0.041666666666666664,31,10
50490,2005,18.018841386167985,0.041666666666666664,31,9
50560,2005,16.555357919551746,0.08333333333333333,40,13
50630,2005,15.3799412143353,0.041666666666666664,42,9
50770,2005,14.908320376115116,0.041666666666666664,45,9
50840,2005,14.702365352448139,0.041666666666666664,46,12
50910,2005,16.460819209397666,0.08333333333333333,43,17
50980,2005,27.75750205810758,0.75,71,26
51080,2005,15.214834716732382,0.08333333333333333,42,14
51120,2005,17.267454660819116,0.125,47,15
51190,2005,16.31615307741889,0.041666666666666664,37,11
51260,2005,15.917654431029554,0.041666666666666664,39,10
51310,2005,18.04213876920205,0.041666666666666664,28,11
51330,2005,17.962679308137478,0.041666666666666664,31,9
51400,2005,16.088811967021815,0.041666666666666664,41,11
51470,2005,19.349802293516202,0.08333333333333333,41,10
51540,2005,23.832050808815126,0.2916666666666667,58,23
51610,2005,19.793732529470383,0.08333333333333333,30,6
51680,2005,17.467880328877342,0.041666666666666664,34,11
51750,2005,18.024506251126137,0.041666666666666664,27,11
51820,2005,17.851729708501754,0.041666666666666664,26,11
51890,2005,15.075914173032334,0.041666666666666664,40,8
51960,2005,18.27788115235634,0.375,56,20
52030,2005,18.8790811375396,0.08333333333333333,41,10
52100,2005,16.75729175855547,0.125,42,16
52170,2005,18.04808220863344,0.041666666666666664,27,10
52240,2005,14.956111456759999,0.08333333333333333,44,15
52310,2005,15.981355284297315,0.125,43,17
52380,2005,22.446769280629635,0.4583333333333333,61,18
52450,2005,17.422947269593926,0.125,41,12
52520,2005,18.935961501973964,0.125,44,11
52590,2005,18.20894627081206,0.041666666666666664,33,10
52660,2005,15.666863012076556,0.041666666666666664,39,10
52730,2005,15.288455743659046,0.08333333333333333,40,14
52800,2005,28.219140662885717,0.7916666666666666,79,18
52870,2005,15.078162336757744,0.041666666666666664,39,13
52940,2005,17.88084417920408,0.125,42,13
53010,2005,16.0479634014188,0.125,46,16
53080,2005,17.795828076696978,0.5833333333333334,58,19
53150,2005,18.008425400681716,0.041666666666666664,27,10
53220,2005,27.313517894483613,0.8333333333333334,78,26
53290,2005,16.671235757412987,0.16666666666666666,47,14
53360,2005,24.92211920333237,0.375,71,28
53430,2005,17.97093166096571,0.041666666666666664,27,11
53570,2005,17.906276374892027,0.041666666666666664,33,9
53640,2005,15.410810891610314,0.08333333333333333,46,16
53710,2005,17.8774405514745,0.125,42,14
53780,2005,17.77928472071479,0.041666666666666664,33,8
53800,2005,20.05268910045495,0.125,38,6
53920,2005,28.131679787047947,0.9583333333333334,84,38
53990,2005,15.994819373851781,0.041666666666666664,38,7
54060,2005,19.62721055239849,0.08333333333333333,29,8
54130,2005,15.825582364650634,0.125,47,16
54170,2005,17.988434389356083,0.041666666666666664,29,11
54200,2005,16.81327194906262,0.041666666666666664,36,7
54280,2005,19.238273784640732,0.75,63,23
54310,2005,27.251339996024377,0.5833333333333334,96,28
54340,2005,15.564367726343146,0.08333333333333333,45,15
54410,2005,17.427312569039543,0.125,45,16
54480,2005,15.646974599991031,0.125,49,16
54550,2005,15.031833236919699,0.08333333333333333,45,11
54620,2005,16.794767909412837,0.16666666666666666,45,18
54690,2005,18.529986866206354,0.125,46,15
54760,2005,16.51758758139683,0.125,46,16
54830,2005,17.889201019398172,0.08333333333333333,28,10
54900,2005,16.123006141453683,0.125,46,20
54970,2005,21.79315778037458,0.6666666666666666,60,21
55040,2005,21.924160438122833,0.75,72,28
55110,2005,17.674785909260805,0.08333333333333333,29,11
55180,2005,15.07348226292494,0.041666666666666664,39,12
55250,2005,24.199903026019076,0.7083333333333334,76,27
55320,2005,17.871078927712915,0.041666666666666664,26,11
55390,2005,20.371658483596715,0.6666666666666666,65,25
55460,2005,17.74219219296253,0.125,48,16
55530,2005,19.68675562290298,0.08333333333333333,38,8
55600,2005,18.33120627403261,0.08333333333333333,41,13
55670,2005,19.87679480085636,0.125,44,9
55740,2005,18.043713194050216,0.041666666666666664,27,10
55810,2005,21.509991796335143,0.3333333333333333,54,16
55880,2005,19.10587915748563,0.16666666666666666,50,14
55950,2005,18.525134072667132,0.16666666666666666,49,16
56090,2005,16.755506209682125,0.041666666666666664,40,7
56160,2005,22.533689213452295,0.2916666666666667,63,16
56230,2005,16.550423698392645,0.041666666666666664,35,9
56300,2005,15.343714765081677,0.041666666666666664,37,11
56370,2005,17.261142008766953,0.125,46,18
56460,2005,15.861196166317766,0.125,44,17
56580,2005,18.032172377795405,0.041666666666666664,28,11
56620,2005,24.39786348016297,0.75,58,13
56730,2005,17.095816401040118,0.041666666666666664,40,9
56790,2005,20.245458352075882,0.125,31,5
56860,2005,18.25812850655249,0.16666666666666666,48,17
56930,2005,18.048082184464977,0.041666666666666664,27,10
57000,2005,19.752656210979385,0.16666666666666666,45,11
57080,2005,17.949900441137096,0.041666666666666664,28,11
57140,2005,16.33580665298522,0.125,42,17
57210,2005,15.01126905794014,0.08333333333333333,39,15
57280,2005,27.656862096263957,0.6666666666666666,89,35
57350,2005,17.036202374759,0.125,44,17
57420,2005,16.381692501290214,0.16666666666666666,44,16
57490,2005,17.935497262379915,0.08333333333333333,29,10
57630,2005,21.23373429113873,0.5,59,19
57700,2005,16.811273224917187,0.041666666666666664,35,9
57770,2005,21.84104677455068,0.125,42,13
57840,2005,17.981487477560584,0.041666666666666664,28,10
57910,2005,17.96079649696613,0.041666666666666664,28,11
57980,2005,18.01196077425188,0.041666666666666664,27,11
58050,2005,17.49102761647474,0.041666666666666664,33,10
58190,2005,17.414438424101238,0.125,43,15
58260,2005,19.399666646735326,0.08333333333333333,39,10
58330,2005,17.16518574646892,0.041666666666666664,38,8
58400,2005,17.984483568758193,0.125,47,17
58470,2005,24.726709241736444,0.5416666666666666,85,34
58510,2005,18.00129117622769,0.041666666666666664,32,9
58540,2005,17.776533461556056,0.08333333333333333,39,13
58570,2005,17.91999933817617,0.041666666666666664,29,11
58610,2005,15.846012230686958,0.125,45,15
58680,2005,15.631295483605307,0.041666666666666664,43,9
58760,2005,17.870738616708223,0.041666666666666664,31,11
58820,2005,16.33774851887195,0.041666666666666664,36,9
58890,2005,15.26339590414747,0.041666666666666664,43,10
59030,2005,18.314859047169776,0.16666666666666666,49,17
59100,2005,16.255460622008545,0.125,44,17
59170,2005,15.34103243761276,0.041666666666666664,43,12
59250,2005,24.202085890253542,0.7916666666666666,67,20
59310,2005,18.220299292978375,0.125,42,11
59320,2005,15.63662457726594,0.08333333333333333,45,14
59330,2005,17.846514945171073,0.125,44,14
59340,2005,27.599424123110865,0.875,69,26
59350,2005,20.883777830127183,0.20833333333333334,49,10
59360,2005,18.219755961347946,0.20833333333333334,50,14
59370,2005,16.733776279998168,0.041666666666666664,39,11
60210,2005,11.633207320304566,0.4583333333333333,46,16
60410,2005,12.42281436316338,0.5416666666666666,47,13
60610,2005,11.00469726315917,0.5416666666666666,35,11
60810,2005,11.252708203498635,0.5416666666666666,36,8
61010,2005,8.536650013494345,0.6666666666666666,42,16
61210,2005,12.429377941154462,0.4583333333333333,36,13
61410,2005,12.991061504083145,0.5416666666666666,45,16
61510,2005,9.984706241657882,0.625,46,11
61610,2005,12.682162926744118,0.4583333333333333,39,8
61810,2005,12.593857442985668,0.375,38,11
62010,2005,14.299936429768406,0.625,37,12
62210,2005,12.932544449017684,0.4583333333333333,35,8
62410,2005,12.258930655522915,0.5833333333333334,42,15
62610,2005,10.812927977939792,0.5833333333333334,52,12
62810,2005,11.411845371566004,0.5833333333333334,55,14
63010,2005,10.774660523868596,0.625,53,12
63210,2005,10.263750499239421,0.5416666666666666,37,12
63410,2005,13.640968039754332,0.5,43,10
63610,2005,12.033755363585206,0.6666666666666666,57,12
63810,2005,12.519689774472429,0.4583333333333333,38,7
64010,2005,10.951527830458263,0.5,38,12
64210,2005,9.614732395645795,0.5416666666666666,38,12
64610,2005,10.861669382056201,0.625,45,16
64810,2005,12.59024689573132,0.5833333333333334,43,15
65010,2005,10.950928859956157,0.5833333333333334,50,14
65210,2005,12.638689476231198,0.5833333333333334,40,14
65410,2005,10.511934755313892,0.5,34,13
65610,2005,10.637081180288371,0.4583333333333333,45,13
65810,2005,12.395185307949177,0.4583333333333333,35,7
70200,2005,22.063493740344306,0.7916666666666666,41,10
70420,2005,26.676003043945546,0.8333333333333334,79,12
70540,2005,28.04235953631469,0.75,59,14
70620,2005,25.52143004822406,0.875,69,19
70700,2005,27.83536811462823,0.75,52,9
71000,2005,28.20957395867128,0.75,60,13
71300,2005,27.35821215355236,0.6666666666666666,73,20
72200,2005,27.658736682264795,0.7083333333333334,45,9
72300,2005,28.086221052195953,0.75,48,11
72330,2005,23.425473826878708,0.7916666666666666,50,11
72800,2005,28.157145882959263,0.75,51,11
73600,2005,27.560643493965905,0.7916666666666666,74,14
74050,2005,27.97973486495347,0.75,48,11
74550,2005,27.64325674853915,0.75,63,13
74560,2005,28.148493107051085,0.75,58,13
74660,2005,27.983901417092127,0.7083333333333334,60,10
74680,2005,27.53777883477409,0.6666666666666666,56,10
79399,2005,27.926450133650295,0.75,47,13
89399,2005,12.089808562584228,0.5416666666666666,39,11
10050,2006,15.894425104104299,0.5833333333333334,66,24
10130,2006,13.700430005254258,0.3333333333333333,48,12
10250,2006,19.57796081712803,0.25,48,8
10300,2006,17.836092276998794,0.3333333333333333,57,16
10470,2006,13.683770294885528,0.5833333333333334,63,21
10550,2006,14.043620517502916,0.20833333333333334,48,25
10600,2006,16.38723458609966,0.25,44,14
10650,2006,16.410451858978064,0.4583333333333333,54,19
10750,2006,17.931927920939184,0.3333333333333333,49,21
10800,2006,17.418856407303934,0.5416666666666666,71,20
10850,2006,13.599758997656515,0.6666666666666666,67,24
10900,2006,15.205348720942467,0.5,55,17
10950,2006,19.55965480319902,0.5416666666666666,74,22
11100,2006,18.537101302734808,0.2916666666666667,58,13
11150,2006,21.22601402198821,0.5416666666666666,75,27
11200,2006,21.063731078742318,0.5833333333333334,78,21
11250,2006,18.56989200635725,0.375,61,18
11300,2006,18.194550524672433,0.2916666666666667,54,18
11350,2006,19.62106382683534,0.3333333333333333,48,11
11400,2006,15.754245648867371,0.7083333333333334,71,21
11450,2006,17.30441459837843,0.375,49,16
11500,2006,17.10600979213846,0.3333333333333333,45,17
11520,2006,18.326924079085067,0.2916666666666667,54,17
11570,2006,18.02709821021722,0.2916666666666667,51,16
11600,2006,17.98771501191676,0.4166666666666667,59,16
11650,2006,17.54284292443159,0.3333333333333333,60,17
11700,2006,19.738541579613962,0.4166666666666667,66,20
11720,2006,17.4051136666488,0.5,60,17
11730,2006,17.81382438110776,0.16666666666666666,42,11
11750,2006,19.2306577135541,0.5,69,18
11800,2006,17.870663629427618,0.16666666666666666,44,14
12000,2006,16.639884645631547,0.5,62,21
12150,2006,19.597998929447318,0.5416666666666666,76,22
12350,2006,15.959518712100722,0.7083333333333334,74,19
12380,2006,18.10918817095562,0.2916666666666667,50,17
12700,2006,17.34880052200737,0.4583333333333333,57,19
12730,2006,16.83121507095863,0.4166666666666667,53,20
12750,2006,14.715376985460935,0.25,53,24
12850,2006,17.893131451084205,0.375,49,19
12870,2006,16.65715731450753,0.5416666666666666,63,18
12900,2006,17.493184805907678,0.7083333333333334,74,24
12930,2006,18.086115351115204,0.2916666666666667,53,17
12950,2006,18.158911086741387,0.5833333333333334,79,23
13010,2006,14.13855240053613,0.375,51,12
13310,2006,13.402297317994485,0.4166666666666667,55,22
13340,2006,15.445448374093761,0.5833333333333334,68,21
13450,2006,17.613641894557716,0.5,64,22
13510,2006,15.42484908858953,0.625,73,22
13550,2006,18.498663532365228,0.625,73,20
13660,2006,18.182871842185325,0.375,55,16
13800,2006,16.975861673541885,0.375,58,19
13850,2006,17.542838244747433,0.375,55,17
13910,2006,15.282167141034902,0.7083333333333334,72,21
14000,2006,17.506237452977338,0.3333333333333333,58,18
14100,2006,18.316704751367453,0.3333333333333333,53,15
14170,2006,18.339371550573073,0.2916666666666667,55,14
14200,2006,17.36351572946736,0.375,53,13
14300,2006,15.765370277410431,0.5416666666666666,70,23
14350,2006,17.507717820149796,0.16666666666666666,48,16
14400,2006,16.143313533312668,0.25,48,21
14500,2006,17.81352330625875,0.375,52,15
14550,2006,18.434311087929647,0.3333333333333333,48,11
14600,2006,18.14070895966399,0.5,74,19
14650,2006,18.099522719644536,0.4583333333333333,62,16
14700,2006,18.24342107511548,0.3333333333333333,54,15
14750,2006,17.609601743208028,0.5833333333333334,63,18
14850,2006,19.315702530782534,0.25,47,10
14870,2006,14.201071585255542,0.4583333333333333,67,17
14900,2006,17.610145328142885,0.3333333333333333,48,16
14920,2006,17.128630128302877,0.625,70,22
14950,2006,16.514184539530383,0.5416666666666666,61,16
15050,2006,18.23296920757181,0.375,57,19
15240,2006,17.271213395791527,0.25,53,14
15270,2006,15.528911127402676,0.625,71,18
15300,2006,20.223218673600332,0.375,56,18
15350,2006,18.35585968135156,0.3333333333333333,52,16
15520,2006,16.613307374306288,0.375,50,16
15560,2006,17.13810162710614,0.5,59,20
15650,2006,17.024877898905387,0.6666666666666666,67,18
15700,2006,17.939368365745857,0.16666666666666666,47,16
15750,2006,19.19155800219831,0.4166666666666667,65,19
