LGA_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
16490,2000,11.969666956378095,0.09523809523809523,0.06433823529411764,1,41,13,171.3558858036762,0.22977941176470587,2,8,0,2.3387838677606543,0.3069852941176471,2,0.9047619047619048,0.8584558823529411,5,76,26,194.6441141963238,0.7720588235294118,4,24,3,2.5365040459230674,0.6636029411764706,4
16550,2000,18.318525342993418,0.23809523809523808,0.4099264705882353,3,47,19,175.57059053578413,0.4411764705882353,3,13,3,5.792501814476859,0.5275735294117647,3,0.7619047619047619,0.4852941176470588,3,63,22,190.4294094642159,0.5606617647058824,3,22,6,2.2006490215996424,0.59375,3
16610,2000,19.2626414844573,0.14285714285714285,0.14522058823529413,1,28,9,172.51844609568505,0.2610294117647059,2,3,0,4.840957390279813,0.43566176470588236,3,0.8571428571428572,0.7132352941176471,4,65,26,193.48155390431495,0.7408088235294118,4,20,5,3.6737443163460015,0.7518382352941176,4
16650,2000,18.13263938335775,0.19047619047619047,0.29044117647058826,2,43,20,174.69234780341546,0.3786764705882353,2,12,1,5.334478182450933,0.4742647058823529,3,0.8095238095238095,0.59375,3,69,29,191.30765219658454,0.6231617647058824,4,23,6,2.4425783063584166,0.6378676470588235,4
16700,2000,17.872305219290702,0.19047619047619047,0.29044117647058826,2,46,17,174.5163603180811,0.36764705882352944,2,10,1,5.17141146689068,0.45955882352941174,3,0.8095238095238095,0.59375,3,66,22,191.4836396819189,0.6341911764705882,4,20,5,2.2608591588926785,0.6066176470588235,4
16900,2000,16.52902951038602,0.19047619047619047,0.29044117647058826,2,52,18,172.05696780080825,0.24632352941176472,2,11,1,3.1532127338822593,0.35294117647058826,2,0.8095238095238095,0.59375,3,72,37,193.94303219919175,0.7555147058823529,4,26,4,2.045307210542796,0.5514705882352942,3
16950,2000,15.364127020628963,0.23809523809523808,0.4099264705882353,3,50,16,173.81540868204928,0.3235294117647059,2,9,0,4.288748125075354,0.4117647058823529,3,0.7619047619047619,0.4852941176470588,3,73,30,192.18459131795072,0.6783088235294118,4,20,2,1.5602600881977868,0.47610294117647056,3
17000,2000,16.537223978873985,0.19047619047619047,0.29044117647058826,2,44,10,174.85295267892062,0.4025735294117647,3,4,0,1.4673819800515555,0.2555147058823529,2,0.8095238095238095,0.59375,3,70,30,191.14704732107938,0.5992647058823529,3,21,5,2.532096483338219,0.6617647058823529,4
17040,2000,10.427350949383438,0.19047619047619047,0.29044117647058826,2,50,15,175.88502150958155,0.4632352941176471,3,10,1,6.594383017007575,0.5919117647058824,3,0.8095238095238095,0.59375,3,73,19,190.11497849041845,0.5386029411764706,3,20,3,1.9010876248421114,0.5294117647058824,3
17080,2000,11.5375842310724,0.19047619047619047,0.29044117647058826,2,51,12,175.21366184330597,0.41911764705882354,3,7,0,5.348739300707753,0.47794117647058826,3,0.8095238095238095,0.59375,3,68,22,190.78633815669403,0.5827205882352942,3,18,6,3.8306106989381457,0.7665441176470589,4
17100,2000,18.010477747096406,0.23809523809523808,0.4099264705882353,3,46,20,175.9346890887759,0.4650735294117647,3,12,2,4.836754912975916,0.4338235294117647,3,0.7619047619047619,0.4852941176470588,3,68,24,190.0653109112241,0.5367647058823529,3,20,6,2.4954255701855703,0.6525735294117647,4
17150,2000,17.383891772051342,0.23809523809523808,0.4099264705882353,3,44,17,174.23425889714508,0.3492647058823529,2,11,1,4.229032636802627,0.40808823529411764,3,0.7619047619047619,0.4852941176470588,3,67,25,191.76574110285492,0.6525735294117647,4,20,5,3.0161746391490563,0.7022058823529411,4
17200,2000,18.33167487871453,0.23809523809523808,0.4099264705882353,3,46,19,175.54934167644376,0.43933823529411764,3,11,3,6.61865683666989,0.59375,3,0.7619047619047619,0.4852941176470588,3,65,21,190.45065832355624,0.5625,3,22,5,2.1348122612850364,0.5790441176470589,3
17310,2000,15.124959996054113,0.19047619047619047,0.29044117647058826,2,34,2,172.78620779559378,0.2702205882352941,2,0,0,0,0.001838235294117647,1,0.8095238095238095,0.59375,3,66,29,193.21379220440622,0.7316176470588235,4,21,6,4.645385455769738,0.8106617647058824,5
17350,2000,15.892872138350292,0.14285714285714285,0.14522058823529413,1,50,9,177.04706035718942,0.5091911764705882,3,6,0,2.3064233772355536,0.30330882352941174,2,0.8571428571428572,0.7132352941176471,4,60,18,188.95293964281058,0.49264705882352944,3,15,2,3.086605289887051,0.7132352941176471,4
17400,2000,15.844187935519104,0.38095238095238093,0.5661764705882353,3,26,7,179.1719462912267,0.5661764705882353,3,3,0,0.7053079632910256,0.21323529411764705,2,0.6190476190476191,0.4209558823529412,3,50,19,186.8280537087733,0.43566176470588236,3,14,4,5.06804723183294,0.8345588235294118,5
17420,2000,17.33526294205156,0.14285714285714285,0.14522058823529413,1,45,15,173.18133229044454,0.2849264705882353,2,6,0,3.4402532214847317,0.375,2,0.8571428571428572,0.7132352941176471,4,72,29,192.81866770955546,0.7169117647058824,4,24,5,2.7789463288259015,0.6875,4
17550,2000,19.250650673290433,0.14285714285714285,0.14522058823529413,1,21,7,172.1224090731326,0.25183823529411764,2,3,0,0.9041349984102017,0.22794117647058823,2,0.8571428571428572,0.7132352941176471,4,65,25,193.8775909268674,0.75,4,19,7,5.87596849128492,0.8786764705882353,5
17620,2000,15.268224098769922,0.09523809523809523,0.06433823529411764,1,38,5,171.71111980185114,0.23713235294117646,2,0,0,0,0.001838235294117647,1,0.9047619047619048,0.8584558823529411,5,70,29,194.28888019814886,0.7647058823529411,4,26,7,3.3390101655961355,0.7316176470588235,4
17640,2000,12.782134892965441,0.14285714285714285,0.14522058823529413,1,43,10,172.87433189936124,0.2757352941176471,2,3,0,1.4591979908207338,0.2536764705882353,2,0.8571428571428572,0.7132352941176471,4,72,26,193.12566810063876,0.7261029411764706,4,23,5,3.571187766361475,0.7426470588235294,4
17650,2000,13.863705959987886,0.19047619047619047,0.29044117647058826,2,28,3,172.39851388345718,0.25735294117647056,2,0,0,0,0.001838235294117647,1,0.8095238095238095,0.59375,3,69,30,193.60148611654282,0.7444852941176471,4,19,5,4.2826792252173425,0.7830882352941176,4
17750,2000,15.472788714325382,0.14285714285714285,0.14522058823529413,1,50,11,175.76991265806282,0.4522058823529412,3,6,0,4.576669430640658,0.4209558823529412,3,0.8571428571428572,0.7132352941176471,4,69,25,190.23008734193718,0.5496323529411765,3,16,4,3.207894841822985,0.7261029411764706,4
17850,2000,13.065635063140942,0.14285714285714285,0.14522058823529413,1,35,3,171.99687133359404,0.24448529411764705,2,0,0,0,0.001838235294117647,1,0.8571428571428572,0.7132352941176471,4,74,29,194.00312866640596,0.7573529411764706,4,20,5,3.901347558988984,0.7720588235294118,4
17900,2000,19.710501676369372,0.19047619047619047,0.29044117647058826,2,25,2,172.32551166731847,0.2536764705882353,2,0,0,0,0.001838235294117647,1,0.8095238095238095,0.59375,3,61,26,193.67448833268153,0.7481617647058824,4,23,5,4.561297978029164,0.8051470588235294,5
17950,2000,18.27921803863059,0.047619047619047616,0.001838235294117647,1,26,1,168.08538652066224,0.17647058823529413,1,0,0,0,0.001838235294117647,1,0.9523809523809523,0.9393382352941176,5,65,31,197.91461347933776,0.8253676470588235,5,27,6,3.57300996562499,0.7444852941176471,4
18020,2000,16.084872115668063,0.047619047619047616,0.001838235294117647,1,30,3,167.35901447008212,0.16727941176470587,1,0,0,0,0.001838235294117647,1,0.9523809523809523,0.9393382352941176,5,77,31,198.64098552991788,0.8345588235294118,5,26,9,5.0554602377000455,0.8327205882352942,5
18050,2000,18.286960439603853,0.23809523809523808,0.4099264705882353,3,49,19,176.04601746838742,0.47058823529411764,3,11,3,7.0161164673892715,0.6213235294117647,4,0.7619047619047619,0.4852941176470588,3,65,21,189.95398253161258,0.53125,3,22,6,2.185836798530192,0.5919117647058824,3
18100,2000,16.09621088882105,0.23809523809523808,0.4099264705882353,3,50,8,177.47868596010952,0.5238970588235294,3,4,0,4.32494863780131,0.41360294117647056,3,0.7619047619047619,0.4852941176470588,3,62,21,188.52131403989048,0.47794117647058826,3,17,3,4.4304519870686,0.7959558823529411,4
18200,2000,18.1532699421374,0.47619047619047616,0.6066176470588235,4,53,17,179.58571242341284,0.5919117647058824,3,7,1,10.662000206421844,0.8419117647058824,5,0.5238095238095238,0.3474264705882353,2,59,20,186.41428757658716,0.4099264705882353,3,13,0,0.6197186482749734,0.06801470588235294,1
18230,2000,16.06202171557671,0.14285714285714285,0.14522058823529413,1,34,1,170.2903141702516,0.21323529411764705,2,0,0,0,0.001838235294117647,1,0.8571428571428572,0.7132352941176471,4,69,26,195.7096858297484,0.7886029411764706,4,23,3,4.436188089183867,0.7977941176470589,4
18250,2000,17.934000707063536,0.23809523809523808,0.4099264705882353,3,46,17,174.6072220049537,0.375,2,11,2,5.911889839552447,0.5386029411764706,3,0.7619047619047619,0.4852941176470588,3,66,20,191.3927779950463,0.6268382352941176,4,21,5,2.108335073867626,0.5680147058823529,3
18350,2000,13.918400777021656,0.23809523809523808,0.4099264705882353,3,47,11,175.10207274149394,0.41544117647058826,3,8,0,5.263289784121044,0.4650735294117647,3,0.7619047619047619,0.4852941176470588,3,68,25,190.89792725850606,0.5863970588235294,3,21,5,3.1807597095015736,0.7224264705882353,4
18400,2000,15.298578008581877,0.14285714285714285,0.14522058823529413,1,46,11,172.39356016164777,0.2555147058823529,2,9,0,2.823698049153589,0.33088235294117646,2,0.8571428571428572,0.7132352941176471,4,69,32,193.60643983835223,0.7463235294117647,4,28,6,3.000654505851143,0.7003676470588235,4
18450,2000,16.175509332633425,0.23809523809523808,0.4099264705882353,3,48,16,173.78855429539826,0.3180147058823529,2,11,0,3.239406135500482,0.36580882352941174,2,0.7619047619047619,0.4852941176470588,3,69,27,192.21144570460174,0.6838235294117647,4,22,5,2.804947864905435,0.6948529411764706,4
18500,2000,18.28354965663349,0.23809523809523808,0.4099264705882353,3,48,19,176.11954112892712,0.47610294117647056,3,11,3,7.067743596858517,0.625,4,0.7619047619047619,0.4852941176470588,3,66,21,189.88045887107288,0.5257352941176471,3,22,5,2.133133445598268,0.5772058823529411,3
18710,2000,13.47137616807214,0.14285714285714285,0.14522058823529413,1,45,9,173.8258375700691,0.32536764705882354,2,2,0,1.4737608061923395,0.25735294117647056,2,0.8571428571428572,0.7132352941176471,4,74,25,192.1741624299309,0.6764705882352942,4,22,4,3.0199484436054864,0.7040441176470589,4
19399,2000,20.319339823038867,0.3333333333333333,0.5441176470588235,3,47,11,180.27949419893105,0.6286764705882353,4,4,0,2.8927654362666946,0.3382352941176471,2,0.6666666666666667,0.4375,3,51,17,185.72050580106895,0.37316176470588236,2,13,0,1.1491537328893273,0.3400735294117647,2
20110,2000,11.441973573057487,0.23809523809523808,0.4099264705882353,3,52,16,176.88254464867683,0.5036764705882353,3,11,1,7.21738339239962,0.6341911764705882,4,0.7619047619047619,0.4852941176470588,3,66,22,189.11745535132317,0.49816176470588236,3,17,5,3.6256504801831797,0.75,4
20260,2000,13.540672332905952,0.5238095238095238,0.65625,4,59,18,182.92334767305437,0.8125,5,11,2,11.707380859946504,0.8878676470588235,5,0.47619047619047616,0.26838235294117646,2,58,18,183.07665232694563,0.18933823529411764,1,9,1,1.2038684133741462,0.3639705882352941,2
20570,2000,12.76391467445943,0.5714285714285714,0.7352941176470589,4,56,21,180.18954503976013,0.6268382352941176,4,11,2,12.534438060139417,0.9025735294117647,5,0.4285714285714286,0.1948529411764706,1,57,21,185.81045496023987,0.375,2,9,2,2.212839899533561,0.5974264705882353,3
20660,2000,15.326854671427963,0.5238095238095238,0.65625,4,55,20,181.59327336722723,0.7261029411764706,4,9,2,14.556113285446806,0.9466911764705882,5,0.47619047619047616,0.26838235294117646,2,59,24,184.40672663277277,0.2757352941176471,2,10,0,1.3308395801348543,0.4025735294117647,3
20740,2000,14.760301962087725,0.6190476190476191,0.8088235294117647,5,54,19,184.55116673184722,0.8768382352941176,5,11,4,14.22792216899623,0.9338235294117647,5,0.38095238095238093,0.16544117647058823,1,56,18,181.44883326815278,0.125,1,7,2,2.007898146551678,0.5459558823529411,3
20830,2000,12.688778407596915,0.5238095238095238,0.65625,4,54,18,179.703689219137,0.5974264705882353,3,11,2,12.404842741706158,0.9007352941176471,5,0.47619047619047616,0.26838235294117646,2,59,19,186.296310780863,0.40441176470588236,3,10,3,3.560744278124877,0.7408088235294118,4
20910,2000,15.447372803271154,0.5238095238095238,0.65625,4,57,19,181.72976143918655,0.7371323529411765,4,9,3,18.039567008399207,0.9944852941176471,5,0.47619047619047616,0.26838235294117646,2,61,22,184.27023856081345,0.2647058823529412,2,9,2,1.5806251632827535,0.4852941176470588,3
21010,2000,14.524237591956496,0.42857142857142855,0.5827205882352942,3,53,13,180.46656237778646,0.6415441176470589,4,8,2,11.36184010489067,0.875,5,0.5714285714285714,0.39705882352941174,2,60,19,185.53343762221354,0.3602941176470588,2,9,0,1.4056316624713077,0.4264705882352941,3
21110,2000,15.509146613420045,0.5714285714285714,0.7352941176470589,4,56,20,182.77017338026332,0.8051470588235294,5,11,2,14.212081811150183,0.9301470588235294,5,0.4285714285714286,0.1948529411764706,1,58,21,183.22982661973668,0.19669117647058823,1,11,1,1.2239551959334094,0.37316176470588236,2
21180,2000,15.205173128371042,0.5238095238095238,0.65625,4,55,20,180.8148872376483,0.6727941176470589,4,9,3,16.989452055310757,0.9797794117647058,5,0.47619047619047616,0.26838235294117646,2,63,22,185.1851127623517,0.3290441176470588,2,11,0,0.9954137014402921,0.24632352941176472,2
21270,2000,16.14429907443237,0.5238095238095238,0.65625,4,52,18,180.28418719853997,0.6305147058823529,4,5,2,20.675850695907478,1,5,0.47619047619047616,0.26838235294117646,2,63,13,185.71581280146003,0.3713235294117647,2,7,0,0.5232169987520832,0.05330882352941176,1
21370,2000,15.384602219838396,0.23809523809523808,0.4099264705882353,3,53,16,175.82075348715944,0.4577205882352941,3,8,2,11.675012246724503,0.8860294117647058,5,0.7619047619047619,0.4852941176470588,3,66,24,190.17924651284056,0.5441176470588235,3,10,0,1.352696053643906,0.40808823529411764,3
21450,2000,14.543975476806617,0.5714285714285714,0.7352941176470589,4,55,20,183.0904706035719,0.8216911764705882,5,10,3,14.482664578659778,0.9411764705882353,5,0.4285714285714286,0.1948529411764706,1,57,20,182.9095293964281,0.1801470588235294,1,8,2,2.5069469071032047,0.6580882352941176,4
21610,2000,15.07349050806358,0.6190476190476191,0.8088235294117647,5,56,19,183.9382088384826,0.8566176470588235,5,11,4,14.097882200971346,0.9264705882352942,5,0.38095238095238093,0.16544117647058823,1,57,21,182.0617911615174,0.14522058823529413,1,8,3,2.2885985642341695,0.6102941176470589,4
21670,2000,14.447133385786247,0.5238095238095238,0.65625,4,56,19,178.17429279103115,0.5477941176470589,3,6,2,14.583287926202809,0.9485294117647058,5,0.47619047619047616,0.26838235294117646,2,62,17,187.82570720896885,0.4540441176470588,3,11,1,1.07434176922243,0.29963235294117646,2
21750,2000,13.637587650551831,0.47619047619047616,0.6066176470588235,4,57,21,178.89545039760137,0.5625,3,12,2,13.755924093360449,0.9172794117647058,5,0.5238095238095238,0.3474264705882353,2,71,28,187.10454960239863,0.43933823529411764,3,20,4,1.4422918384210557,0.43566176470588236,3
21830,2000,13.893384739430884,0.5238095238095238,0.65625,4,56,25,181.9095293964281,0.75,4,13,1,11.2831331021915,0.8713235294117647,5,0.47619047619047616,0.26838235294117646,2,65,22,184.0904706035719,0.25183823529411764,2,14,1,0.9809518948182778,0.23897058823529413,2
21890,2000,15.404298098564485,0.5238095238095238,0.65625,4,55,21,182.10507104679962,0.7610294117647058,4,8,2,17.173245508918978,0.9816176470588235,5,0.47619047619047616,0.26838235294117646,2,56,22,183.89492895320038,0.24080882352941177,2,11,0,1.2142641637310845,0.36580882352941174,2
22110,2000,12.964700510684674,0.42857142857142855,0.5827205882352942,3,48,20,178.12345196193456,0.5422794117647058,3,12,2,8.957554287497736,0.7279411764705882,4,0.5714285714285714,0.39705882352941174,2,63,15,187.87654803806544,0.45955882352941174,3,15,3,2.1483689730979685,0.5845588235294118,3
22170,2000,15.102310857486216,0.5714285714285714,0.7352941176470589,4,60,21,184.1298396558467,0.8621323529411765,5,10,4,14.287586503852543,0.9375,5,0.4285714285714286,0.1948529411764706,1,55,19,181.8701603441533,0.13970588235294118,1,9,3,1.7993536147680336,0.5183823529411765,3
22250,2000,16.28956882382841,0.42857142857142855,0.5827205882352942,3,52,17,177.5166210402816,0.5257352941176471,3,6,2,18.165881545122936,0.9963235294117647,5,0.5714285714285714,0.39705882352941174,2,69,19,188.4833789597184,0.47610294117647056,3,10,0,0.9770147574744724,0.23713235294117646,2
22310,2000,15.466388646045031,0.5714285714285714,0.7352941176470589,4,57,20,182.12671098944074,0.7628676470588235,4,10,4,16.71829606347965,0.9761029411764706,5,0.4285714285714286,0.1948529411764706,1,62,22,183.87328901055926,0.23897058823529413,2,9,2,1.5480489489363294,0.46691176470588236,3
22410,2000,14.271650233229664,0.7142857142857143,0.9080882352941176,5,57,22,186.08290965975752,0.9044117647058824,5,13,0,7.9587001250393445,0.6801470588235294,4,0.2857142857142857,0.06985294117647059,1,55,16,179.91709034024248,0.0974264705882353,1,8,1,1.6911255975081319,0.5018382352941176,3
22490,2000,13.70379120779169,0.47619047619047616,0.6066176470588235,4,55,19,180.39851388345718,0.6397058823529411,4,11,2,13.779403475849909,0.9209558823529411,5,0.5238095238095238,0.3474264705882353,2,58,24,185.60148611654282,0.36213235294117646,2,12,2,1.6142197482281966,0.4889705882352941,3
22620,2000,14.524575855206361,0.14285714285714285,0.14522058823529413,1,50,17,175.03923869117455,0.4117647058823529,3,6,1,11.905420595253103,0.8915441176470589,5,0.8571428571428572,0.7132352941176471,4,64,24,190.96076130882545,0.5900735294117647,3,12,1,0.9155061266754789,0.20220588235294118,2
22670,2000,15.230396298925745,0.5238095238095238,0.65625,4,56,19,182.33007430582714,0.7683823529411765,4,10,3,16.364912571732212,0.9742647058823529,5,0.47619047619047616,0.26838235294117646,2,58,22,183.66992569417286,0.23345588235294118,2,10,2,1.6629590557178566,0.5,3
22750,2000,14.75500362183228,0.5238095238095238,0.65625,4,53,20,182.6169990874723,0.7959558823529411,4,9,3,15.803289939717262,0.9577205882352942,5,0.47619047619047616,0.26838235294117646,2,58,19,183.3830009125277,0.20588235294117646,2,11,1,1.0135529902303457,0.25919117647058826,2
22830,2000,15.267807761960434,0.3333333333333333,0.5441176470588235,3,53,13,177.5245730673967,0.5275735294117647,3,7,1,11.347204787043262,0.8731617647058824,5,0.6666666666666667,0.4375,3,63,24,188.4754269326033,0.4742647058823529,3,13,0,1.0530289037558758,0.28308823529411764,2
22910,2000,12.731655822471405,0.5714285714285714,0.7352941176470589,4,56,20,179.31925433450658,0.5772058823529411,3,7,2,16.080823338693165,0.9650735294117647,5,0.4285714285714286,0.1948529411764706,1,59,19,186.68074566549342,0.42463235294117646,3,11,4,2.3956621587736895,0.6286764705882353,4
